,project,projectSlug,date,description,discord,twitter,title,category,address,token,type,slug
192,Nifty Gateway,niftygateway,2021-09-12T12:05:03,"<p>Nifty Gateway is the premier marketplace for Nifties, which are digital items you can truly own. Nifty Gateway is also a centralized, USD-based marketplace for buying and selling Nifties. Nifty Gateway lets you display your Nifties, as well as withdraw them to external wallets, or deposit Nifties from external wallets into your collection.</p>
<p><strong>IMPORTANT NOTE:</strong> NONFUNGIBLE.COM IS CURRENTLY INDEXING ETHEREUM ON-CHAIN SALES. NIFTYGATEWAY IS KNOWN TO PERFORM MOST OF THEIR VOLUME OFF-CHAIN, THIS MAY CAUSE SOME MARKET HISTORY AND STATISTICS TO BE MISSING OR LESS THAN THEIR ACTUAL VALUE.</p>
",https://discord.gg/niftygateway,https://twitter.com/niftygateway,niftygateway,art,0x147f5bf799b26f304dca874f1b79ee57eea79716,CRYSTALPOPSANCIENTEDITIONBYGOLDWEARD,ERC721,niftygateway
193,Nifty Gateway,niftygateway,2021-09-12T12:05:03,"<p>Nifty Gateway is the premier marketplace for Nifties, which are digital items you can truly own. Nifty Gateway is also a centralized, USD-based marketplace for buying and selling Nifties. Nifty Gateway lets you display your Nifties, as well as withdraw them to external wallets, or deposit Nifties from external wallets into your collection.</p>
<p><strong>IMPORTANT NOTE:</strong> NONFUNGIBLE.COM IS CURRENTLY INDEXING ETHEREUM ON-CHAIN SALES. NIFTYGATEWAY IS KNOWN TO PERFORM MOST OF THEIR VOLUME OFF-CHAIN, THIS MAY CAUSE SOME MARKET HISTORY AND STATISTICS TO BE MISSING OR LESS THAN THEIR ACTUAL VALUE.</p>
",https://discord.gg/niftygateway,https://twitter.com/niftygateway,niftygateway,art,0xdd8a96c20acd430522564c81f7ae5bb234ac28d0,SPACEYACHTXGOLDWEARDRARE,ERC721,niftygateway
194,Nifty Gateway,niftygateway,2021-09-12T12:05:03,"<p>Nifty Gateway is the premier marketplace for Nifties, which are digital items you can truly own. Nifty Gateway is also a centralized, USD-based marketplace for buying and selling Nifties. Nifty Gateway lets you display your Nifties, as well as withdraw them to external wallets, or deposit Nifties from external wallets into your collection.</p>
<p><strong>IMPORTANT NOTE:</strong> NONFUNGIBLE.COM IS CURRENTLY INDEXING ETHEREUM ON-CHAIN SALES. NIFTYGATEWAY IS KNOWN TO PERFORM MOST OF THEIR VOLUME OFF-CHAIN, THIS MAY CAUSE SOME MARKET HISTORY AND STATISTICS TO BE MISSING OR LESS THAN THEIR ACTUAL VALUE.</p>
",https://discord.gg/niftygateway,https://twitter.com/niftygateway,niftygateway,art,0xab797755783878dd704021f0f77072e9121768f6,IMPOSTERSCANDYOPENEDITIONBYSTEVENBALTAY,ERC721,niftygateway
195,Nifty Gateway,niftygateway,2021-09-12T12:05:03,"<p>Nifty Gateway is the premier marketplace for Nifties, which are digital items you can truly own. Nifty Gateway is also a centralized, USD-based marketplace for buying and selling Nifties. Nifty Gateway lets you display your Nifties, as well as withdraw them to external wallets, or deposit Nifties from external wallets into your collection.</p>
<p><strong>IMPORTANT NOTE:</strong> NONFUNGIBLE.COM IS CURRENTLY INDEXING ETHEREUM ON-CHAIN SALES. NIFTYGATEWAY IS KNOWN TO PERFORM MOST OF THEIR VOLUME OFF-CHAIN, THIS MAY CAUSE SOME MARKET HISTORY AND STATISTICS TO BE MISSING OR LESS THAN THEIR ACTUAL VALUE.</p>
",https://discord.gg/niftygateway,https://twitter.com/niftygateway,niftygateway,art,0xdd6afc6c866740180f0ef5a6ba6e4e6e8e214cdb,RELICSOFAMORTALPASTOPENEDITIONBYBILLELIS,ERC721,niftygateway
196,Nifty Gateway,niftygateway,2021-09-12T12:05:03,"<p>Nifty Gateway is the premier marketplace for Nifties, which are digital items you can truly own. Nifty Gateway is also a centralized, USD-based marketplace for buying and selling Nifties. Nifty Gateway lets you display your Nifties, as well as withdraw them to external wallets, or deposit Nifties from external wallets into your collection.</p>
<p><strong>IMPORTANT NOTE:</strong> NONFUNGIBLE.COM IS CURRENTLY INDEXING ETHEREUM ON-CHAIN SALES. NIFTYGATEWAY IS KNOWN TO PERFORM MOST OF THEIR VOLUME OFF-CHAIN, THIS MAY CAUSE SOME MARKET HISTORY AND STATISTICS TO BE MISSING OR LESS THAN THEIR ACTUAL VALUE.</p>
",https://discord.gg/niftygateway,https://twitter.com/niftygateway,niftygateway,art,0x344a6a1a1d7066bf068efec73d724d06089c2063,THEBRIDESOFLUCIFERBYBILLELIS,ERC721,niftygateway
197,Nifty Gateway,niftygateway,2021-09-12T12:05:03,"<p>Nifty Gateway is the premier marketplace for Nifties, which are digital items you can truly own. Nifty Gateway is also a centralized, USD-based marketplace for buying and selling Nifties. Nifty Gateway lets you display your Nifties, as well as withdraw them to external wallets, or deposit Nifties from external wallets into your collection.</p>
<p><strong>IMPORTANT NOTE:</strong> NONFUNGIBLE.COM IS CURRENTLY INDEXING ETHEREUM ON-CHAIN SALES. NIFTYGATEWAY IS KNOWN TO PERFORM MOST OF THEIR VOLUME OFF-CHAIN, THIS MAY CAUSE SOME MARKET HISTORY AND STATISTICS TO BE MISSING OR LESS THAN THEIR ACTUAL VALUE.</p>
",https://discord.gg/niftygateway,https://twitter.com/niftygateway,niftygateway,art,0xed20bb1fcf2b6c16e7a3b61b61b2805a9636a2b6,MACHINEHALLUCINATIONSMARSAIDATAPAINTINGSBYREFIKANADOL,ERC721,niftygateway
198,Nifty Gateway,niftygateway,2021-09-12T12:05:03,"<p>Nifty Gateway is the premier marketplace for Nifties, which are digital items you can truly own. Nifty Gateway is also a centralized, USD-based marketplace for buying and selling Nifties. Nifty Gateway lets you display your Nifties, as well as withdraw them to external wallets, or deposit Nifties from external wallets into your collection.</p>
<p><strong>IMPORTANT NOTE:</strong> NONFUNGIBLE.COM IS CURRENTLY INDEXING ETHEREUM ON-CHAIN SALES. NIFTYGATEWAY IS KNOWN TO PERFORM MOST OF THEIR VOLUME OFF-CHAIN, THIS MAY CAUSE SOME MARKET HISTORY AND STATISTICS TO BE MISSING OR LESS THAN THEIR ACTUAL VALUE.</p>
",https://discord.gg/niftygateway,https://twitter.com/niftygateway,niftygateway,art,0xc54d12e665d7b94cd944d1958cef923ec3bfc7d7,POSTAGESTAMPSERIESBYJENISU,ERC721,niftygateway
199,Nifty Gateway,niftygateway,2021-09-12T12:05:03,"<p>Nifty Gateway is the premier marketplace for Nifties, which are digital items you can truly own. Nifty Gateway is also a centralized, USD-based marketplace for buying and selling Nifties. Nifty Gateway lets you display your Nifties, as well as withdraw them to external wallets, or deposit Nifties from external wallets into your collection.</p>
<p><strong>IMPORTANT NOTE:</strong> NONFUNGIBLE.COM IS CURRENTLY INDEXING ETHEREUM ON-CHAIN SALES. NIFTYGATEWAY IS KNOWN TO PERFORM MOST OF THEIR VOLUME OFF-CHAIN, THIS MAY CAUSE SOME MARKET HISTORY AND STATISTICS TO BE MISSING OR LESS THAN THEIR ACTUAL VALUE.</p>
",https://discord.gg/niftygateway,https://twitter.com/niftygateway,niftygateway,art,0x7a39cc62642826b0ee8622cdf4586f80c684b5e8,KONIBINISERIESOPENEDITIONBYJENISU,ERC721,niftygateway
200,Nifty Gateway,niftygateway,2021-09-12T12:05:03,"<p>Nifty Gateway is the premier marketplace for Nifties, which are digital items you can truly own. Nifty Gateway is also a centralized, USD-based marketplace for buying and selling Nifties. Nifty Gateway lets you display your Nifties, as well as withdraw them to external wallets, or deposit Nifties from external wallets into your collection.</p>
<p><strong>IMPORTANT NOTE:</strong> NONFUNGIBLE.COM IS CURRENTLY INDEXING ETHEREUM ON-CHAIN SALES. NIFTYGATEWAY IS KNOWN TO PERFORM MOST OF THEIR VOLUME OFF-CHAIN, THIS MAY CAUSE SOME MARKET HISTORY AND STATISTICS TO BE MISSING OR LESS THAN THEIR ACTUAL VALUE.</p>
",https://discord.gg/niftygateway,https://twitter.com/niftygateway,niftygateway,art,0xddc711f9e9152a1d8d4a38ee2903ac8ce912ca3f,CHAOSBYCRYPTOARG,ERC721,niftygateway
201,Nifty Gateway,niftygateway,2021-09-12T12:05:03,"<p>Nifty Gateway is the premier marketplace for Nifties, which are digital items you can truly own. Nifty Gateway is also a centralized, USD-based marketplace for buying and selling Nifties. Nifty Gateway lets you display your Nifties, as well as withdraw them to external wallets, or deposit Nifties from external wallets into your collection.</p>
<p><strong>IMPORTANT NOTE:</strong> NONFUNGIBLE.COM IS CURRENTLY INDEXING ETHEREUM ON-CHAIN SALES. NIFTYGATEWAY IS KNOWN TO PERFORM MOST OF THEIR VOLUME OFF-CHAIN, THIS MAY CAUSE SOME MARKET HISTORY AND STATISTICS TO BE MISSING OR LESS THAN THEIR ACTUAL VALUE.</p>
",https://discord.gg/niftygateway,https://twitter.com/niftygateway,niftygateway,art,0x01a7abd1e371d7a43ebbc1f17cd2660f1d77287b,POPCULTUREDYSTOPIAOPENEDITIONBYFILIPHODAS,ERC721,niftygateway
202,Nifty Gateway,niftygateway,2021-09-12T12:05:03,"<p>Nifty Gateway is the premier marketplace for Nifties, which are digital items you can truly own. Nifty Gateway is also a centralized, USD-based marketplace for buying and selling Nifties. Nifty Gateway lets you display your Nifties, as well as withdraw them to external wallets, or deposit Nifties from external wallets into your collection.</p>
<p><strong>IMPORTANT NOTE:</strong> NONFUNGIBLE.COM IS CURRENTLY INDEXING ETHEREUM ON-CHAIN SALES. NIFTYGATEWAY IS KNOWN TO PERFORM MOST OF THEIR VOLUME OFF-CHAIN, THIS MAY CAUSE SOME MARKET HISTORY AND STATISTICS TO BE MISSING OR LESS THAN THEIR ACTUAL VALUE.</p>
",https://discord.gg/niftygateway,https://twitter.com/niftygateway,niftygateway,art,0x499659f8c52116e5662def16df7fe34c608d4584,IMBACK,ERC721,niftygateway
203,Nifty Gateway,niftygateway,2021-09-12T12:05:03,"<p>Nifty Gateway is the premier marketplace for Nifties, which are digital items you can truly own. Nifty Gateway is also a centralized, USD-based marketplace for buying and selling Nifties. Nifty Gateway lets you display your Nifties, as well as withdraw them to external wallets, or deposit Nifties from external wallets into your collection.</p>
<p><strong>IMPORTANT NOTE:</strong> NONFUNGIBLE.COM IS CURRENTLY INDEXING ETHEREUM ON-CHAIN SALES. NIFTYGATEWAY IS KNOWN TO PERFORM MOST OF THEIR VOLUME OFF-CHAIN, THIS MAY CAUSE SOME MARKET HISTORY AND STATISTICS TO BE MISSING OR LESS THAN THEIR ACTUAL VALUE.</p>
",https://discord.gg/niftygateway,https://twitter.com/niftygateway,niftygateway,art,0x6b1a68af1cbeca7d4abf27f1c606459548ae239f,THEFIRSTDANCE,ERC721,niftygateway
204,Nifty Gateway,niftygateway,2021-09-12T12:05:03,"<p>Nifty Gateway is the premier marketplace for Nifties, which are digital items you can truly own. Nifty Gateway is also a centralized, USD-based marketplace for buying and selling Nifties. Nifty Gateway lets you display your Nifties, as well as withdraw them to external wallets, or deposit Nifties from external wallets into your collection.</p>
<p><strong>IMPORTANT NOTE:</strong> NONFUNGIBLE.COM IS CURRENTLY INDEXING ETHEREUM ON-CHAIN SALES. NIFTYGATEWAY IS KNOWN TO PERFORM MOST OF THEIR VOLUME OFF-CHAIN, THIS MAY CAUSE SOME MARKET HISTORY AND STATISTICS TO BE MISSING OR LESS THAN THEIR ACTUAL VALUE.</p>
",https://discord.gg/niftygateway,https://twitter.com/niftygateway,niftygateway,art,0xf924fed62a15c879213e677dada6cf7db5174620,THREEPEATBYTOMYOO,ERC721,niftygateway
205,Nifty Gateway,niftygateway,2021-09-12T12:05:03,"<p>Nifty Gateway is the premier marketplace for Nifties, which are digital items you can truly own. Nifty Gateway is also a centralized, USD-based marketplace for buying and selling Nifties. Nifty Gateway lets you display your Nifties, as well as withdraw them to external wallets, or deposit Nifties from external wallets into your collection.</p>
<p><strong>IMPORTANT NOTE:</strong> NONFUNGIBLE.COM IS CURRENTLY INDEXING ETHEREUM ON-CHAIN SALES. NIFTYGATEWAY IS KNOWN TO PERFORM MOST OF THEIR VOLUME OFF-CHAIN, THIS MAY CAUSE SOME MARKET HISTORY AND STATISTICS TO BE MISSING OR LESS THAN THEIR ACTUAL VALUE.</p>
",https://discord.gg/niftygateway,https://twitter.com/niftygateway,niftygateway,art,0x76f71dcfd0bd0dbeb0ffc7decd0b327cb7dfdc84,BACKTOTHEFUTUREXNIKEMAGBYTOMYOO,ERC721,niftygateway
206,Nifty Gateway,niftygateway,2021-09-12T12:05:03,"<p>Nifty Gateway is the premier marketplace for Nifties, which are digital items you can truly own. Nifty Gateway is also a centralized, USD-based marketplace for buying and selling Nifties. Nifty Gateway lets you display your Nifties, as well as withdraw them to external wallets, or deposit Nifties from external wallets into your collection.</p>
<p><strong>IMPORTANT NOTE:</strong> NONFUNGIBLE.COM IS CURRENTLY INDEXING ETHEREUM ON-CHAIN SALES. NIFTYGATEWAY IS KNOWN TO PERFORM MOST OF THEIR VOLUME OFF-CHAIN, THIS MAY CAUSE SOME MARKET HISTORY AND STATISTICS TO BE MISSING OR LESS THAN THEIR ACTUAL VALUE.</p>
",https://discord.gg/niftygateway,https://twitter.com/niftygateway,niftygateway,art,0x97a9912e60f405b0ab7c7092dac102cd6ffb4132,HODLMEOPENEDITIONSBYTOMYOO,ERC721,niftygateway
207,Nifty Gateway,niftygateway,2021-09-12T12:05:03,"<p>Nifty Gateway is the premier marketplace for Nifties, which are digital items you can truly own. Nifty Gateway is also a centralized, USD-based marketplace for buying and selling Nifties. Nifty Gateway lets you display your Nifties, as well as withdraw them to external wallets, or deposit Nifties from external wallets into your collection.</p>
<p><strong>IMPORTANT NOTE:</strong> NONFUNGIBLE.COM IS CURRENTLY INDEXING ETHEREUM ON-CHAIN SALES. NIFTYGATEWAY IS KNOWN TO PERFORM MOST OF THEIR VOLUME OFF-CHAIN, THIS MAY CAUSE SOME MARKET HISTORY AND STATISTICS TO BE MISSING OR LESS THAN THEIR ACTUAL VALUE.</p>
",https://discord.gg/niftygateway,https://twitter.com/niftygateway,niftygateway,art,0x417d37eb8df8c85f3e8ff6d2815e170767023851,HODLMEBYTOMYOO,ERC721,niftygateway
208,Nifty Gateway,niftygateway,2021-09-12T12:05:03,"<p>Nifty Gateway is the premier marketplace for Nifties, which are digital items you can truly own. Nifty Gateway is also a centralized, USD-based marketplace for buying and selling Nifties. Nifty Gateway lets you display your Nifties, as well as withdraw them to external wallets, or deposit Nifties from external wallets into your collection.</p>
<p><strong>IMPORTANT NOTE:</strong> NONFUNGIBLE.COM IS CURRENTLY INDEXING ETHEREUM ON-CHAIN SALES. NIFTYGATEWAY IS KNOWN TO PERFORM MOST OF THEIR VOLUME OFF-CHAIN, THIS MAY CAUSE SOME MARKET HISTORY AND STATISTICS TO BE MISSING OR LESS THAN THEIR ACTUAL VALUE.</p>
",https://discord.gg/niftygateway,https://twitter.com/niftygateway,niftygateway,art,0x166c740d4f42dafa1037b12ad4378a20f246006c,FISHΞRMANPACKSBYSTEVENBALTAY,ERC721,niftygateway
209,Nifty Gateway,niftygateway,2021-09-12T12:05:03,"<p>Nifty Gateway is the premier marketplace for Nifties, which are digital items you can truly own. Nifty Gateway is also a centralized, USD-based marketplace for buying and selling Nifties. Nifty Gateway lets you display your Nifties, as well as withdraw them to external wallets, or deposit Nifties from external wallets into your collection.</p>
<p><strong>IMPORTANT NOTE:</strong> NONFUNGIBLE.COM IS CURRENTLY INDEXING ETHEREUM ON-CHAIN SALES. NIFTYGATEWAY IS KNOWN TO PERFORM MOST OF THEIR VOLUME OFF-CHAIN, THIS MAY CAUSE SOME MARKET HISTORY AND STATISTICS TO BE MISSING OR LESS THAN THEIR ACTUAL VALUE.</p>
",https://discord.gg/niftygateway,https://twitter.com/niftygateway,niftygateway,art,0x581df00bceb092482c388ed474152eff0d36bb79,SELECTWORKSBYSTEVENBALTAY,ERC721,niftygateway
210,Nifty Gateway,niftygateway,2021-09-12T12:05:03,"<p>Nifty Gateway is the premier marketplace for Nifties, which are digital items you can truly own. Nifty Gateway is also a centralized, USD-based marketplace for buying and selling Nifties. Nifty Gateway lets you display your Nifties, as well as withdraw them to external wallets, or deposit Nifties from external wallets into your collection.</p>
<p><strong>IMPORTANT NOTE:</strong> NONFUNGIBLE.COM IS CURRENTLY INDEXING ETHEREUM ON-CHAIN SALES. NIFTYGATEWAY IS KNOWN TO PERFORM MOST OF THEIR VOLUME OFF-CHAIN, THIS MAY CAUSE SOME MARKET HISTORY AND STATISTICS TO BE MISSING OR LESS THAN THEIR ACTUAL VALUE.</p>
",https://discord.gg/niftygateway,https://twitter.com/niftygateway,niftygateway,art,0x011cd4cd1e49ab8be68d6caf658bae1ec07247be,FOURWINDSOPENEDITIONBYBLAKEKATHRYN,ERC721,niftygateway
211,Nifty Gateway,niftygateway,2021-09-12T12:05:03,"<p>Nifty Gateway is the premier marketplace for Nifties, which are digital items you can truly own. Nifty Gateway is also a centralized, USD-based marketplace for buying and selling Nifties. Nifty Gateway lets you display your Nifties, as well as withdraw them to external wallets, or deposit Nifties from external wallets into your collection.</p>
<p><strong>IMPORTANT NOTE:</strong> NONFUNGIBLE.COM IS CURRENTLY INDEXING ETHEREUM ON-CHAIN SALES. NIFTYGATEWAY IS KNOWN TO PERFORM MOST OF THEIR VOLUME OFF-CHAIN, THIS MAY CAUSE SOME MARKET HISTORY AND STATISTICS TO BE MISSING OR LESS THAN THEIR ACTUAL VALUE.</p>
",https://discord.gg/niftygateway,https://twitter.com/niftygateway,niftygateway,art,0xd4cc46b27eed4eddbad2da3671bb52506414707b,SELECTWORKSBYEKAITZA,ERC721,niftygateway
212,Nifty Gateway,niftygateway,2021-09-12T12:05:03,"<p>Nifty Gateway is the premier marketplace for Nifties, which are digital items you can truly own. Nifty Gateway is also a centralized, USD-based marketplace for buying and selling Nifties. Nifty Gateway lets you display your Nifties, as well as withdraw them to external wallets, or deposit Nifties from external wallets into your collection.</p>
<p><strong>IMPORTANT NOTE:</strong> NONFUNGIBLE.COM IS CURRENTLY INDEXING ETHEREUM ON-CHAIN SALES. NIFTYGATEWAY IS KNOWN TO PERFORM MOST OF THEIR VOLUME OFF-CHAIN, THIS MAY CAUSE SOME MARKET HISTORY AND STATISTICS TO BE MISSING OR LESS THAN THEIR ACTUAL VALUE.</p>
",https://discord.gg/niftygateway,https://twitter.com/niftygateway,niftygateway,art,0xae6b9c363c5b6bbc6f613bd10c129b1e247f23b0,THENEXTCHAPTEROPENEDITIONMESUTÖZILXGENIESOPENEDITION,ERC721,niftygateway
213,Nifty Gateway,niftygateway,2021-09-12T12:05:03,"<p>Nifty Gateway is the premier marketplace for Nifties, which are digital items you can truly own. Nifty Gateway is also a centralized, USD-based marketplace for buying and selling Nifties. Nifty Gateway lets you display your Nifties, as well as withdraw them to external wallets, or deposit Nifties from external wallets into your collection.</p>
<p><strong>IMPORTANT NOTE:</strong> NONFUNGIBLE.COM IS CURRENTLY INDEXING ETHEREUM ON-CHAIN SALES. NIFTYGATEWAY IS KNOWN TO PERFORM MOST OF THEIR VOLUME OFF-CHAIN, THIS MAY CAUSE SOME MARKET HISTORY AND STATISTICS TO BE MISSING OR LESS THAN THEIR ACTUAL VALUE.</p>
",https://discord.gg/niftygateway,https://twitter.com/niftygateway,niftygateway,art,0x51199025451bb0e9ee5315ce3a227bca51610e2f,ZODIACOPENEDITIONBYCHADKNIGHT,ERC721,niftygateway
214,Nifty Gateway,niftygateway,2021-09-12T12:05:03,"<p>Nifty Gateway is the premier marketplace for Nifties, which are digital items you can truly own. Nifty Gateway is also a centralized, USD-based marketplace for buying and selling Nifties. Nifty Gateway lets you display your Nifties, as well as withdraw them to external wallets, or deposit Nifties from external wallets into your collection.</p>
<p><strong>IMPORTANT NOTE:</strong> NONFUNGIBLE.COM IS CURRENTLY INDEXING ETHEREUM ON-CHAIN SALES. NIFTYGATEWAY IS KNOWN TO PERFORM MOST OF THEIR VOLUME OFF-CHAIN, THIS MAY CAUSE SOME MARKET HISTORY AND STATISTICS TO BE MISSING OR LESS THAN THEIR ACTUAL VALUE.</p>
",https://discord.gg/niftygateway,https://twitter.com/niftygateway,niftygateway,art,0x3f133816f8178b93ac991a2c3eeddb8f947af0cb,DOTACHAMPIONSHIPRINGSBYOGESPORTS,ERC721,niftygateway
